"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"CE000434730","6.967","80.767","1880.0","2019-05-24","0.18","64",,"58"
"CE000434730","6.967","80.767","1880.0","2019-05-25","0.00","64",,"57"
"CE000434730","6.967","80.767","1880.0","2019-05-26","0.06","65",,"56"
"CE000434730","6.967","80.767","1880.0","2019-05-27","0.00","65","75","55"
"CE000434730","6.967","80.767","1880.0","2019-05-28","0.00","65","75","54"
"CE000434730","6.967","80.767","1880.0","2019-05-29","0.00","65","76",
"CE000434730","6.967","80.767","1880.0","2019-05-30","0.00","62",,"52"
"CE000434730","6.967","80.767","1880.0","2019-05-31","0.00","63","72","55"
"CE000434730","6.967","80.767","1880.0","2019-06-01","0.00","64",,"58"
"CE000434730","6.967","80.767","1880.0","2019-06-02","0.00","64",,"59"
"CE000434730","6.967","80.767","1880.0","2019-06-03","0.00","63","71","58"
"CE000434730","6.967","80.767","1880.0","2019-06-04","0.48","63","70","60"
"CE000434730","6.967","80.767","1880.0","2019-06-05","0.20","65",,"58"
"CE000434730","6.967","80.767","1880.0","2019-06-06","0.00","63","73","58"
"CE000434730","6.967","80.767","1880.0","2019-06-07","0.14","63","71","60"
"CE000434730","6.967","80.767","1880.0","2019-06-08","0.08","63","69",
"CE000434730","6.967","80.767","1880.0","2019-06-09","0.00","63",,"59"
"CE000434730","6.967","80.767","1880.0","2019-06-10","0.73","60",,"57"
"CE000434730","6.967","80.767","1880.0","2019-06-11","0.02","63","69","56"
"CE000434730","6.967","80.767","1880.0","2019-06-12","0.06","61","67","58"
"CE000434730","6.967","80.767","1880.0","2019-06-15","0.00","65","71","58"
"CE000434730","6.967","80.767","1880.0","2019-06-16","0.00","63","72","59"
"CE000434730","6.967","80.767","1880.0","2019-06-17","0.00","64","69","59"
"CE000434730","6.967","80.767","1880.0","2019-06-18","0.00","65","70","59"
"CE000434730","6.967","80.767","1880.0","2019-06-19",,"63","69",
"CE000434730","6.967","80.767","1880.0","2019-06-21","0.17","61","66","59"
"CE000434730","6.967","80.767","1880.0","2019-06-23","0.17","62","69","56"
"CE000434730","6.967","80.767","1880.0","2019-06-24","0.00","63","67","59"
"CE000434730","6.967","80.767","1880.0","2019-06-26","0.00","61","68","58"
"CE000434730","6.967","80.767","1880.0","2019-06-27","0.00","65","72","57"
"CE000434730","6.967","80.767","1880.0","2019-06-28",,"60",,
"CE000434730","6.967","80.767","1880.0","2019-06-29","0.00","62","71","56"
"CE000434730","6.967","80.767","1880.0","2019-06-30","0.00","61",,"56"
"CE000434730","6.967","80.767","1880.0","2019-07-01","0.00","63","71",
"CE000434730","6.967","80.767","1880.0","2019-07-02","0.00","62","70",
"CE000434730","6.967","80.767","1880.0","2019-07-03","0.00","63","71","58"
"CE000434730","6.967","80.767","1880.0","2019-07-04","0.00","64",,"57"
"CE000434730","6.967","80.767","1880.0","2019-07-05","0.00","61",,"57"
"CE000434730","6.967","80.767","1880.0","2019-07-06","0.00","63","71","57"
"CE000434730","6.967","80.767","1880.0","2019-07-07","0.00","63","70","57"
"CE000434730","6.967","80.767","1880.0","2019-07-08","0.00","66","74","57"
"CE000434730","6.967","80.767","1880.0","2019-07-09","0.00","64","73","59"
"CE000434730","6.967","80.767","1880.0","2019-07-10","0.84","62","69",
"CE000434730","6.967","80.767","1880.0","2019-07-11","0.04","61","71",
"CE000434730","6.967","80.767","1880.0","2019-07-12","0.00","64",,"54"
"CE000434730","6.967","80.767","1880.0","2019-07-13","0.21","60",,
"CE000434730","6.967","80.767","1880.0","2019-07-14","0.26","62",,"53"
"CE000434730","6.967","80.767","1880.0","2019-07-15","0.01","62","70","54"
"CE000434730","6.967","80.767","1880.0","2019-07-16","0.00","62","71","56"
"CE000434730","6.967","80.767","1880.0","2019-07-17","0.00","61","66","57"
"CE000434730","6.967","80.767","1880.0","2019-07-18","0.20","60","64",
"CE000434730","6.967","80.767","1880.0","2019-07-19","4.25","59","61","56"
"CE000434730","6.967","80.767","1880.0","2019-07-20","1.42","58",,"55"
"CE000434730","6.967","80.767","1880.0","2019-07-21","0.04","59","61","56"
"CE000434730","6.967","80.767","1880.0","2019-07-22","1.41","59","62","57"
"CE000434730","6.967","80.767","1880.0","2019-07-23","0.04","59",,"55"
"CE000434730","6.967","80.767","1880.0","2019-07-24","0.00","60","67","55"
"CE000434730","6.967","80.767","1880.0","2019-07-25","0.00","61","68","56"
"CE000434730","6.967","80.767","1880.0","2019-07-26","0.01","61",,"58"
"CE000434730","6.967","80.767","1880.0","2019-07-27","0.00","62","71","56"
"CE000434730","6.967","80.767","1880.0","2019-07-28","0.00","63","69","55"
"CE000434730","6.967","80.767","1880.0","2019-07-29","0.00","62","70","58"
"CE000434730","6.967","80.767","1880.0","2019-07-30","0.00","63","73","55"
"CE000434730","6.967","80.767","1880.0","2019-07-31","0.00","62",,"53"
"CE000434730","6.967","80.767","1880.0","2019-08-01","0.00","62","70","54"
"CE000434730","6.967","80.767","1880.0","2019-08-02","0.00","62","68","58"
"CE000434730","6.967","80.767","1880.0","2019-08-05","0.00","62",,"58"
"CE000434730","6.967","80.767","1880.0","2019-08-06","0.00","61","67","58"
"CE000434730","6.967","80.767","1880.0","2019-08-07","0.02","60",,"57"
"CE000434730","6.967","80.767","1880.0","2019-08-08","0.50","59","61","55"
"CE000434730","6.967","80.767","1880.0","2019-08-09","0.06","59","62","56"
"CE000434730","6.967","80.767","1880.0","2019-08-10","0.19","60","65","57"
"CE000434730","6.967","80.767","1880.0","2019-08-11","0.56","60",,"57"
"CE000434730","6.967","80.767","1880.0","2019-08-12","1.14","60","63",
"CE000434730","6.967","80.767","1880.0","2019-08-13","1.77","59","64","55"
"CE000434730","6.967","80.767","1880.0","2019-08-14","1.13","60","65","57"
"CE000434730","6.967","80.767","1880.0","2019-08-15","0.11","61",,"57"
"CE000434730","6.967","80.767","1880.0","2019-08-16","0.00","62","67","56"
"CE000434730","6.967","80.767","1880.0","2019-08-17","0.04","61",,"59"
"CE000434730","6.967","80.767","1880.0","2019-08-18",,"61",,"57"
"CE000434730","6.967","80.767","1880.0","2019-08-19","0.02","63",,"57"
"CE000434730","6.967","80.767","1880.0","2019-08-20","0.00","61","67","57"
"CE000434730","6.967","80.767","1880.0","2019-08-21","0.08","60",,"57"
"CE000434730","6.967","80.767","1880.0","2019-08-22","0.13","59",,"57"
"CE000434730","6.967","80.767","1880.0","2019-08-23","0.22","58","60",
"CE000434730","6.967","80.767","1880.0","2019-08-24","0.28","60","68","54"
"CE000434730","6.967","80.767","1880.0","2019-08-25","0.00","61","65","57"
"CE000434730","6.967","80.767","1880.0","2019-08-26","0.46","59","62","56"
"CE000434730","6.967","80.767","1880.0","2019-08-27","0.10","61","68","56"
"CE000434730","6.967","80.767","1880.0","2019-08-28","0.00","61","66","58"
"CE000434730","6.967","80.767","1880.0","2019-08-29","0.00","62","67","57"
"CE000434730","6.967","80.767","1880.0","2019-08-30","1.02","59","64","57"
"CE000434730","6.967","80.767","1880.0","2019-08-31","0.00","60",,"56"
"CE000434730","6.967","80.767","1880.0","2019-09-01","0.11","59","63","56"
"CE000434730","6.967","80.767","1880.0","2019-09-02","0.26","61","67","56"
"CE000434730","6.967","80.767","1880.0","2019-09-03","0.00","62","69","57"
"CE000434730","6.967","80.767","1880.0","2019-09-04","0.02","60",,"56"
"CE000434730","6.967","80.767","1880.0","2019-09-05","0.00","60","64","56"
"CE000434730","6.967","80.767","1880.0","2019-09-06","0.12","61","65","58"
"CE000434730","6.967","80.767","1880.0","2019-09-07","0.11","60","66","58"
"CE000434730","6.967","80.767","1880.0","2019-09-08","0.00","62","70","56"
"CE000434730","6.967","80.767","1880.0","2019-09-09","0.00","62","71",
"CE000434730","6.967","80.767","1880.0","2019-09-10","0.01","63","72","54"
"CE000434730","6.967","80.767","1880.0","2019-09-11","0.00","61","70","58"
"CE000434730","6.967","80.767","1880.0","2019-09-12","0.16","60","66","57"
"CE000434730","6.967","80.767","1880.0","2019-09-13","0.05","61","71","56"
"CE000434730","6.967","80.767","1880.0","2019-09-14","0.04","62","70","54"
"CE000434730","6.967","80.767","1880.0","2019-09-15","0.09","61",,"58"
"CE000434730","6.967","80.767","1880.0","2019-09-16","0.91","60","63","58"
"CE000434730","6.967","80.767","1880.0","2019-09-17","0.30","60",,"58"
"CE000434730","6.967","80.767","1880.0","2019-09-18","0.12","60","67","56"
"CE000434730","6.967","80.767","1880.0","2019-09-19","0.24","60",,"56"
"CE000434730","6.967","80.767","1880.0","2019-09-20","0.11","63","68","57"
"CE000434730","6.967","80.767","1880.0","2019-09-21","0.05","62","71","57"
"CE000434730","6.967","80.767","1880.0","2019-09-22","0.00","60","70","54"
"CE000434730","6.967","80.767","1880.0","2019-09-23","0.53","60","68","57"
"CE000434730","6.967","80.767","1880.0","2019-09-24","1.46","60","62","58"
"CE000434730","6.967","80.767","1880.0","2019-09-25","0.00","57",,
"CE000434730","6.967","80.767","1880.0","2019-09-26","1.31","58","65","54"
"CE000434730","6.967","80.767","1880.0","2019-09-27","0.59","62",,"54"
"CE000434730","6.967","80.767","1880.0","2019-09-28","0.00","60","66","57"
"CE000434730","6.967","80.767","1880.0","2019-09-29","0.58","60","67","56"
"CE000434730","6.967","80.767","1880.0","2019-09-30","0.02","60","69","53"
"CE000434730","6.967","80.767","1880.0","2019-10-01","0.00","62","69",
"CE000434730","6.967","80.767","1880.0","2019-10-02","0.00","62",,
"CE000434730","6.967","80.767","1880.0","2019-10-03","0.03","59","70","53"
"CE000434730","6.967","80.767","1880.0","2019-10-04","0.38","61",,"52"
"CE000434730","6.967","80.767","1880.0","2019-10-05","1.13","60",,"52"
"CE000434730","6.967","80.767","1880.0","2019-10-06","0.17","59","67","53"
"CE000434730","6.967","80.767","1880.0","2019-10-07","1.90","60",,"51"
"CE000434730","6.967","80.767","1880.0","2019-10-08","0.35","60",,"54"
"CE000434730","6.967","80.767","1880.0","2019-10-09","0.00","60","69","52"
"CE000434730","6.967","80.767","1880.0","2019-10-10","0.67","60","69","52"
"CE000434730","6.967","80.767","1880.0","2019-10-11","0.04","59",,"53"
"CE000434730","6.967","80.767","1880.0","2019-10-12","1.05","61","69","52"
"CE000434730","6.967","80.767","1880.0","2019-10-13","1.01","61","70","53"
"CE000434730","6.967","80.767","1880.0","2019-10-14","0.11","62","69","54"
"CE000434730","6.967","80.767","1880.0","2019-10-15","0.04","62",,"57"
"CE000434730","6.967","80.767","1880.0","2019-10-16","0.36","61","67","56"
"CE000434730","6.967","80.767","1880.0","2019-10-17","0.11","60","69",
"CE000434730","6.967","80.767","1880.0","2019-10-18","1.31","61","70","53"
"CE000434730","6.967","80.767","1880.0","2019-10-19","0.12","60","66","54"
"CE000434730","6.967","80.767","1880.0","2019-10-20","0.44","61","70","54"
"CE000434730","6.967","80.767","1880.0","2019-10-21","0.11","61",,"57"
"CE000434730","6.967","80.767","1880.0","2019-10-22","0.82","60","64","56"
"CE000434730","6.967","80.767","1880.0","2019-10-23","0.10","61","68","56"
"CE000434730","6.967","80.767","1880.0","2019-10-24","0.11","58","64","56"
"CE000434730","6.967","80.767","1880.0","2019-10-25","0.36","60","68","55"
"CE000434730","6.967","80.767","1880.0","2019-10-26","0.06","59","63","54"
"CE000434730","6.967","80.767","1880.0","2019-10-27","0.09","60","65","57"
"CE000434730","6.967","80.767","1880.0","2019-10-28","1.81","59","60","57"
"CE000434730","6.967","80.767","1880.0","2019-10-29","0.65","59","61","57"
"CE000434730","6.967","80.767","1880.0","2019-10-30","0.25","61","66","56"
"CE000434730","6.967","80.767","1880.0","2019-10-31","0.00","61","65","56"
"CE000434730","6.967","80.767","1880.0","2019-11-01","0.00","61","70","53"
"CE000434730","6.967","80.767","1880.0","2019-11-02","0.04","60","70","53"
"CE000434730","6.967","80.767","1880.0","2019-11-03","0.04","60","68","52"
"CE000434730","6.967","80.767","1880.0","2019-11-04","0.85","62","69","53"
"CE000434730","6.967","80.767","1880.0","2019-11-05","0.07","60","71",
"CE000434730","6.967","80.767","1880.0","2019-11-06","0.37","59","69","49"
"CE000434730","6.967","80.767","1880.0","2019-11-07","0.00","62","71","50"
"CE000434730","6.967","80.767","1880.0","2019-11-08","0.00","62","70","53"
"CE000434730","6.967","80.767","1880.0","2019-11-09","0.00","60","70","54"
"CE000434730","6.967","80.767","1880.0","2019-11-10","2.37","61","69","53"
"CE000434730","6.967","80.767","1880.0","2019-11-11","0.09","60","67","53"
"CE000434730","6.967","80.767","1880.0","2019-11-12","0.04","59","69","52"
"CE000434730","6.967","80.767","1880.0","2019-11-13","0.00","63",,"49"
"CE000434730","6.967","80.767","1880.0","2019-11-14","0.00","62","70","53"
"CE000434730","6.967","80.767","1880.0","2019-11-15","0.00","62","68","58"
"CE000434730","6.967","80.767","1880.0","2019-11-16","0.85","61","71",
"CE000434730","6.967","80.767","1880.0","2019-11-17","1.70","61","69",
"CE000434730","6.967","80.767","1880.0","2019-11-18","0.00","60","68","50"
"CE000434730","6.967","80.767","1880.0","2019-11-19","0.41","60","65",
"CE000434730","6.967","80.767","1880.0","2019-11-20","0.05","60","69","55"
"CE000434730","6.967","80.767","1880.0","2019-11-21","0.00","60","67","51"
"CE000434730","6.967","80.767","1880.0","2019-11-22","0.09","60","64","57"
"CE000434730","6.967","80.767","1880.0","2019-11-23","0.27","60","66","56"
"CE000434730","6.967","80.767","1880.0","2019-11-24","0.15","60","66","58"
"CE000434730","6.967","80.767","1880.0","2019-11-25","0.15","60","65","58"
"CE000434730","6.967","80.767","1880.0","2019-11-26","0.13","60","66","55"
"CE000434730","6.967","80.767","1880.0","2019-11-27","0.17","61",,"55"
"CE000434730","6.967","80.767","1880.0","2019-11-28","0.28","60","63","58"
"CE000434730","6.967","80.767","1880.0","2019-11-29","0.25","62","64","58"
"CE000434730","6.967","80.767","1880.0","2019-11-30","1.23","61","68","58"
"CE000434730","6.967","80.767","1880.0","2019-12-01","3.93","60","66","56"
"CE000434730","6.967","80.767","1880.0","2019-12-02","0.42","62",,"54"
"CE000434730","6.967","80.767","1880.0","2019-12-03","0.15","60","62","58"
"CE000434730","6.967","80.767","1880.0","2019-12-04","0.80","60","62","58"
"CE000434730","6.967","80.767","1880.0","2019-12-05","1.61","60","63","57"
"CE000434730","6.967","80.767","1880.0","2019-12-06","0.43","63",,"57"
"CE000434730","6.967","80.767","1880.0","2019-12-07","0.00","57","62","54"
"CE000434730","6.967","80.767","1880.0","2019-12-08","0.09","59","67","51"
"CE000434730","6.967","80.767","1880.0","2019-12-09","0.00","59",,"55"
"CE000434730","6.967","80.767","1880.0","2019-12-10","0.00","63","68","55"
"CE000434730","6.967","80.767","1880.0","2019-12-11","0.58","58","66",
"CE000434730","6.967","80.767","1880.0","2019-12-12","0.00","60","68",
"CE000434730","6.967","80.767","1880.0","2019-12-13","0.00","63","69",
"CE000434730","6.967","80.767","1880.0","2019-12-14","0.11","58","65",
"CE000434730","6.967","80.767","1880.0","2019-12-15","0.00","59","65","54"
"CE000434730","6.967","80.767","1880.0","2019-12-16","0.00","58","63","55"
"CE000434730","6.967","80.767","1880.0","2019-12-17","0.05","60","62","56"
"CE000434730","6.967","80.767","1880.0","2019-12-18","0.93","60","61","57"
"CE000434730","6.967","80.767","1880.0","2019-12-19","1.19","60","62","57"
"CE000434730","6.967","80.767","1880.0","2019-12-20","2.16","59","62","58"
"CE000434730","6.967","80.767","1880.0","2019-12-21","1.01","62","68","57"
"CE000434730","6.967","80.767","1880.0","2019-12-22","0.00","61","65","57"
"CE000434730","6.967","80.767","1880.0","2019-12-23","0.00","61","68","53"
"CE000434730","6.967","80.767","1880.0","2019-12-24","0.00","60","69","54"
"CE000434730","6.967","80.767","1880.0","2019-12-25","0.00","62",,"52"
"CE000434730","6.967","80.767","1880.0","2019-12-26","0.00","59","70","48"
"CE000434730","6.967","80.767","1880.0","2019-12-27","0.00","59","71","48"
"CE000434730","6.967","80.767","1880.0","2019-12-28","0.00","59","72","45"
"CE000434730","6.967","80.767","1880.0","2019-12-29","0.00","59","71","46"
"CE000434730","6.967","80.767","1880.0","2019-12-30","0.00","58","69","46"
"CE000434730","6.967","80.767","1880.0","2019-12-31","0.00","59","68","48"
"CE000434730","6.967","80.767","1880.0","2020-01-01","0.00","62","69","53"
"CE000434730","6.967","80.767","1880.0","2020-01-02","0.00","61","69","58"
"CE000434730","6.967","80.767","1880.0","2020-01-03","0.06","60","69",
"CE000434730","6.967","80.767","1880.0","2020-01-04","0.00","59","69","49"
"CE000434730","6.967","80.767","1880.0","2020-01-05","0.00","60","70",
"CE000434730","6.967","80.767","1880.0","2020-01-06","0.00","60","67","49"
"CE000434730","6.967","80.767","1880.0","2020-01-07","0.00","60","68","55"
"CE000434730","6.967","80.767","1880.0","2020-01-08","0.06","58","66",
"CE000434730","6.967","80.767","1880.0","2020-01-09","0.00","55","68",
"CE000434730","6.967","80.767","1880.0","2020-01-10","0.00","57","70","40"
"CE000434730","6.967","80.767","1880.0","2020-01-11","0.00","61","66","53"
"CE000434730","6.967","80.767","1880.0","2020-01-12","0.00","58","67",
"CE000434730","6.967","80.767","1880.0","2020-01-13","0.00","59","71",
